,duration,emp.var.rate,euribor3m,nr.employed,pdays,poutcome_success,previous,y_yes
24506,139,-0.1,4.191,5195.8,999,0,1,0
24507,581,-0.1,4.191,5195.8,999,0,0,0
24508,268,-0.1,4.191,5195.8,999,0,0,0
24509,37,-0.1,4.191,5195.8,999,0,0,0
24510,53,-0.1,4.191,5195.8,999,0,0,0
24511,396,-0.1,4.191,5195.8,999,0,0,0
24512,131,-0.1,4.191,5195.8,999,0,0,0
24513,369,-0.1,4.191,5195.8,999,0,0,0
24514,161,-0.1,4.191,5195.8,999,0,0,0
24515,111,-0.1,4.191,5195.8,999,0,0,0
24516,78,-0.1,4.191,5195.8,999,0,0,0
24517,184,-0.1,4.191,5195.8,999,0,0,0
24518,136,-0.1,4.191,5195.8,999,0,1,0
24519,44,-0.1,4.191,5195.8,999,0,1,0
24520,48,-0.1,4.191,5195.8,999,0,0,0
24521,128,-0.1,4.191,5195.8,999,0,0,0
24522,146,-0.1,4.191,5195.8,999,0,0,0
24523,127,-0.1,4.191,5195.8,999,0,0,0
24524,256,-0.1,4.191,5195.8,999,0,0,0
24525,74,-0.1,4.191,5195.8,999,0,1,0
24526,190,-0.1,4.191,5195.8,999,0,0,0
24527,57,-0.1,4.191,5195.8,999,0,0,0
24528,58,-0.1,4.191,5195.8,999,0,0,0
24529,223,-0.1,4.191,5195.8,999,0,1,0
24530,254,-0.1,4.191,5195.8,999,0,0,0
24531,50,-0.1,4.191,5195.8,999,0,1,0
24532,115,-0.1,4.191,5195.8,999,0,0,0
24533,143,-0.1,4.191,5195.8,999,0,0,0
24534,734,-0.1,4.191,5195.8,999,0,0,0
24535,62,-0.1,4.191,5195.8,999,0,0,0
24536,171,-0.1,4.191,5195.8,999,0,0,0
24537,159,-0.1,4.191,5195.8,999,0,0,0
24538,56,-0.1,4.191,5195.8,999,0,0,0
24539,113,-0.1,4.191,5195.8,999,0,0,0
24540,69,-0.1,4.191,5195.8,999,0,0,0
24541,158,-0.1,4.191,5195.8,999,0,1,0
24542,60,-0.1,4.191,5195.8,999,0,1,0
24543,578,-0.1,4.191,5195.8,999,0,0,0
24544,355,-0.1,4.191,5195.8,999,0,0,0
24545,332,-0.1,4.191,5195.8,999,0,0,0
24546,113,-0.1,4.191,5195.8,999,0,0,0
24547,147,-0.1,4.191,5195.8,999,0,0,0
24548,52,-0.1,4.191,5195.8,999,0,0,0
24549,106,-0.1,4.191,5195.8,999,0,0,0
24550,789,-0.1,4.191,5195.8,999,0,0,1
24551,73,-0.1,4.191,5195.8,999,0,1,0
24552,66,-0.1,4.191,5195.8,999,0,0,0
24553,116,-0.1,4.191,5195.8,999,0,1,0
24554,501,-0.1,4.191,5195.8,999,0,0,0
24555,179,-0.1,4.191,5195.8,999,0,1,0
24556,40,-0.1,4.191,5195.8,999,0,0,0
24557,99,-0.1,4.191,5195.8,999,0,1,0
24558,180,-0.1,4.191,5195.8,999,0,0,0
24559,310,-0.1,4.191,5195.8,999,0,0,0
24560,148,-0.1,4.191,5195.8,999,0,0,0
24561,88,-0.1,4.191,5195.8,999,0,0,0
24562,158,-0.1,4.191,5195.8,999,0,0,0
24563,65,-0.1,4.191,5195.8,999,0,1,0
24564,199,-0.1,4.191,5195.8,999,0,0,0
24565,48,-0.1,4.191,5195.8,999,0,0,0
24566,711,-0.1,4.191,5195.8,999,0,0,0
24567,48,-0.1,4.191,5195.8,999,0,1,0
24568,747,-0.1,4.191,5195.8,999,0,0,0
24569,690,-0.1,4.191,5195.8,999,0,0,0
24570,48,-0.1,4.191,5195.8,999,0,0,0
24571,159,-0.1,4.191,5195.8,999,0,1,0
24572,563,-0.1,4.191,5195.8,999,0,0,0
24573,431,-0.1,4.191,5195.8,999,0,0,0
24574,90,-0.1,4.191,5195.8,999,0,1,0
24575,109,-0.1,4.191,5195.8,999,0,0,0
24576,295,-0.1,4.191,5195.8,999,0,0,0
24577,196,-0.1,4.191,5195.8,999,0,0,0
24578,836,-0.1,4.191,5195.8,999,0,1,0
24579,94,-0.1,4.191,5195.8,999,0,1,0
24580,171,-0.1,4.191,5195.8,999,0,1,0
24581,590,-0.1,4.191,5195.8,999,0,0,0
24582,136,-0.1,4.191,5195.8,999,0,0,0
24583,788,-0.1,4.191,5195.8,999,0,0,1
24584,569,-0.1,4.191,5195.8,999,0,0,0
24585,70,-0.1,4.191,5195.8,999,0,0,0
24586,124,-0.1,4.191,5195.8,999,0,0,0
24587,555,-0.1,4.191,5195.8,999,0,0,0
24588,231,-0.1,4.191,5195.8,999,0,0,0
24589,226,-0.1,4.191,5195.8,999,0,0,0
24590,173,-0.1,4.191,5195.8,999,0,0,0
24591,333,-0.1,4.191,5195.8,999,0,0,0
24592,131,-0.1,4.191,5195.8,999,0,0,0
24593,92,-0.1,4.191,5195.8,999,0,0,0
24594,118,-0.1,4.191,5195.8,999,0,0,0
24595,224,-0.1,4.191,5195.8,999,0,1,0
24596,283,-0.1,4.191,5195.8,999,0,0,0
24597,326,-0.1,4.191,5195.8,999,0,0,0
24598,421,-0.1,4.191,5195.8,999,0,0,0
24599,130,-0.1,4.191,5195.8,999,0,0,0
24600,295,-0.1,4.191,5195.8,999,0,1,0
24601,113,-0.1,4.191,5195.8,999,0,0,0
24602,101,-0.1,4.191,5195.8,999,0,1,0
24603,79,-0.1,4.191,5195.8,999,0,1,0
24604,60,-0.1,4.191,5195.8,999,0,0,0
24605,694,-0.1,4.191,5195.8,999,0,0,0
24606,78,-0.1,4.191,5195.8,999,0,1,0
24607,291,-0.1,4.191,5195.8,999,0,0,0
24608,55,-0.1,4.191,5195.8,999,0,0,0
24609,609,-0.1,4.191,5195.8,999,0,1,0
24610,1121,-0.1,4.191,5195.8,999,0,0,0
24611,564,-0.1,4.191,5195.8,999,0,0,0
24612,673,-0.1,4.191,5195.8,999,0,0,0
24613,1091,-0.1,4.191,5195.8,5,1,1,1
24614,62,-0.1,4.191,5195.8,999,0,1,0
24615,98,-0.1,4.191,5195.8,999,0,0,0
24616,242,-0.1,4.191,5195.8,999,0,0,0
24617,148,-0.1,4.191,5195.8,999,0,1,0
24618,204,-0.1,4.191,5195.8,999,0,0,0
24619,124,-0.1,4.191,5195.8,999,0,0,0
24620,85,-0.1,4.191,5195.8,999,0,0,0
24621,165,-0.1,4.191,5195.8,999,0,0,0
24622,148,-0.1,4.191,5195.8,999,0,0,0
24623,193,-0.1,4.191,5195.8,999,0,1,0
24624,309,-0.1,4.191,5195.8,999,0,1,0
24625,242,-0.1,4.191,5195.8,999,0,1,0
24626,170,-0.1,4.191,5195.8,999,0,0,0
24627,130,-0.1,4.191,5195.8,999,0,1,0
24628,151,-0.1,4.191,5195.8,999,0,1,0
24629,221,-0.1,4.191,5195.8,999,0,0,0
24630,117,-0.1,4.191,5195.8,999,0,1,0
24631,116,-0.1,4.191,5195.8,999,0,0,0
24632,178,-0.1,4.191,5195.8,999,0,1,0
24633,228,-0.1,4.191,5195.8,999,0,0,0
24634,488,-0.1,4.191,5195.8,999,0,0,0
24635,49,-0.1,4.191,5195.8,999,0,0,0
24636,142,-0.1,4.191,5195.8,999,0,0,0
24637,63,-0.1,4.191,5195.8,999,0,0,0
24638,69,-0.1,4.191,5195.8,999,0,0,0
24639,176,-0.1,4.191,5195.8,999,0,0,0
24640,507,-0.1,4.191,5195.8,999,0,0,0
24641,1735,-0.1,4.191,5195.8,999,0,0,0
24642,340,-0.1,4.191,5195.8,999,0,1,0
24643,126,-0.1,4.191,5195.8,999,0,1,0
24644,1132,-0.1,4.191,5195.8,999,0,0,1
24645,501,-0.1,4.191,5195.8,999,0,0,0
24646,286,-0.1,4.191,5195.8,999,0,0,0
24647,110,-0.1,4.191,5195.8,999,0,0,0
24648,99,-0.1,4.191,5195.8,999,0,0,0
24649,198,-0.1,4.191,5195.8,999,0,0,0
24650,184,-0.1,4.191,5195.8,999,0,0,0
24651,308,-0.1,4.191,5195.8,999,0,0,0
24652,156,-0.1,4.191,5195.8,999,0,0,0
24653,212,-0.1,4.191,5195.8,999,0,0,0
24654,35,-0.1,4.191,5195.8,999,0,0,0
24655,725,-0.1,4.191,5195.8,999,0,0,0
24656,127,-0.1,4.191,5195.8,999,0,1,0
24657,70,-0.1,4.191,5195.8,999,0,0,0
24658,330,-0.1,4.191,5195.8,999,0,0,0
24659,272,-0.1,4.191,5195.8,999,0,0,0
24660,397,-0.1,4.191,5195.8,999,0,0,0
24661,222,-0.1,4.191,5195.8,999,0,0,0
24662,333,-0.1,4.191,5195.8,999,0,1,0
24663,77,-0.1,4.191,5195.8,999,0,0,0
24664,212,-0.1,4.191,5195.8,999,0,0,0
24665,288,-0.1,4.191,5195.8,999,0,0,0
24666,215,-0.1,4.191,5195.8,999,0,0,0
24667,536,-0.1,4.191,5195.8,999,0,0,0
24668,57,-0.1,4.191,5195.8,999,0,1,0
24669,145,-0.1,4.191,5195.8,999,0,0,0
24670,113,-0.1,4.191,5195.8,999,0,1,0
24671,107,-0.1,4.191,5195.8,999,0,0,0
24672,86,-0.1,4.191,5195.8,999,0,0,0
24673,188,-0.1,4.191,5195.8,999,0,1,0
24674,85,-0.1,4.191,5195.8,999,0,0,0
24675,595,-0.1,4.191,5195.8,999,0,0,0
24676,140,-0.1,4.191,5195.8,999,0,0,0
24677,681,-0.1,4.191,5195.8,999,0,0,0
24678,139,-0.1,4.191,5195.8,999,0,0,0
24679,61,-0.1,4.191,5195.8,999,0,1,0
24680,149,-0.1,4.191,5195.8,999,0,0,0
24681,44,-0.1,4.191,5195.8,999,0,0,0
24682,273,-0.1,4.191,5195.8,999,0,1,0
24683,102,-0.1,4.191,5195.8,999,0,0,0
24684,99,-0.1,4.191,5195.8,999,0,0,0
24685,966,-0.1,4.191,5195.8,999,0,0,0
24686,49,-0.1,4.191,5195.8,999,0,0,0
24687,132,-0.1,4.191,5195.8,999,0,0,0
24688,329,-0.1,4.191,5195.8,999,0,0,0
24689,22,-0.1,4.191,5195.8,999,0,0,0
24690,200,-0.1,4.191,5195.8,999,0,1,0
24691,179,-0.1,4.191,5195.8,999,0,0,0
24692,93,-0.1,4.191,5195.8,999,0,0,0
24693,68,-0.1,4.191,5195.8,999,0,0,0
24694,1210,-0.1,4.191,5195.8,999,0,1,1
24695,353,-0.1,4.191,5195.8,999,0,1,0
24696,107,-0.1,4.191,5195.8,999,0,1,0
24697,247,-0.1,4.191,5195.8,999,0,0,0
24698,220,-0.1,4.191,5195.8,999,0,1,0
24699,211,-0.1,4.191,5195.8,999,0,1,0
24700,960,-0.1,4.191,5195.8,999,0,0,0
24701,762,-0.1,4.191,5195.8,999,0,0,0
24702,181,-0.1,4.191,5195.8,999,0,0,0
24703,414,-0.1,4.191,5195.8,999,0,0,0
24704,150,-0.1,4.191,5195.8,999,0,0,0
24705,652,-0.1,4.191,5195.8,999,0,1,1
24706,446,-0.1,4.191,5195.8,999,0,0,0
24707,209,-0.1,4.191,5195.8,999,0,0,0
24708,210,-0.1,4.191,5195.8,999,0,0,0
24709,301,-0.1,4.191,5195.8,999,0,0,0
24710,415,-0.1,4.191,5195.8,999,0,0,0
24711,264,-0.1,4.191,5195.8,999,0,0,0
24712,81,-0.1,4.191,5195.8,999,0,1,0
24713,189,-0.1,4.191,5195.8,999,0,0,0
24714,172,-0.1,4.191,5195.8,999,0,0,0
24715,151,-0.1,4.191,5195.8,999,0,1,0
24716,487,-0.1,4.191,5195.8,999,0,0,0
24717,249,-0.1,4.191,5195.8,999,0,1,0
24718,215,-0.1,4.191,5195.8,999,0,0,0
24719,108,-0.1,4.191,5195.8,999,0,0,0
24720,17,-0.1,4.191,5195.8,999,0,1,0
24721,295,-0.1,4.191,5195.8,999,0,0,0
24722,292,-0.1,4.191,5195.8,999,0,0,0
24723,454,-0.1,4.191,5195.8,999,0,0,1
24724,92,-0.1,4.191,5195.8,999,0,0,0
24725,94,-0.1,4.191,5195.8,999,0,0,0
24726,104,-0.1,4.191,5195.8,999,0,0,0
24727,318,-0.1,4.191,5195.8,999,0,0,0
24728,408,-0.1,4.191,5195.8,999,0,1,0
24729,252,-0.1,4.191,5195.8,999,0,0,0
24730,293,-0.1,4.191,5195.8,999,0,1,0
24731,1012,-0.1,4.191,5195.8,999,0,0,0
24732,154,-0.1,4.153,5195.8,999,0,0,0
24733,166,-0.1,4.153,5195.8,999,0,0,0
24734,127,-0.1,4.153,5195.8,999,0,0,0
24735,336,-0.1,4.153,5195.8,999,0,0,0
24736,82,-0.1,4.153,5195.8,999,0,1,0
24737,514,-0.1,4.153,5195.8,999,0,0,1
24738,44,-0.1,4.153,5195.8,999,0,1,0
24739,105,-0.1,4.153,5195.8,999,0,0,0
24740,41,-0.1,4.153,5195.8,999,0,1,0
24741,143,-0.1,4.153,5195.8,999,0,0,0
24742,189,-0.1,4.153,5195.8,999,0,0,0
24743,41,-0.1,4.153,5195.8,999,0,0,0
24744,143,-0.1,4.153,5195.8,999,0,0,0
24745,150,-0.1,4.153,5195.8,999,0,0,0
24746,41,-0.1,4.153,5195.8,999,0,0,0
24747,237,-0.1,4.153,5195.8,999,0,0,0
24748,42,-0.1,4.153,5195.8,999,0,0,0
24749,99,-0.1,4.153,5195.8,999,0,0,0
24750,46,-0.1,4.153,5195.8,999,0,0,0
24751,204,-0.1,4.153,5195.8,999,0,0,0
24752,295,-0.1,4.153,5195.8,999,0,0,0
24753,88,-0.1,4.153,5195.8,999,0,0,0
24754,79,-0.1,4.153,5195.8,999,0,0,0
24755,104,-0.1,4.153,5195.8,999,0,1,0
24756,102,-0.1,4.153,5195.8,999,0,0,0
24757,64,-0.1,4.153,5195.8,999,0,0,0
24758,233,-0.1,4.153,5195.8,999,0,0,0
24759,94,-0.1,4.153,5195.8,999,0,0,0
24760,139,-0.1,4.153,5195.8,999,0,1,0
24761,65,-0.1,4.153,5195.8,999,0,1,0
24762,55,-0.1,4.153,5195.8,999,0,1,0
24763,283,-0.1,4.153,5195.8,999,0,0,0
24764,326,-0.1,4.153,5195.8,999,0,0,0
24765,465,-0.1,4.153,5195.8,999,0,0,0
24766,67,-0.1,4.153,5195.8,999,0,0,0
24767,119,-0.1,4.153,5195.8,999,0,1,0
24768,140,-0.1,4.153,5195.8,999,0,0,0
24769,386,-0.1,4.153,5195.8,999,0,0,0
24770,228,-0.1,4.153,5195.8,999,0,1,0
24771,114,-0.1,4.153,5195.8,999,0,0,0
24772,67,-0.1,4.153,5195.8,999,0,0,0
24773,57,-0.1,4.153,5195.8,999,0,0,0
24774,130,-0.1,4.153,5195.8,999,0,0,0
24775,93,-0.1,4.153,5195.8,999,0,0,0
24776,176,-0.1,4.153,5195.8,999,0,0,0
24777,79,-0.1,4.153,5195.8,999,0,0,0
24778,1978,-0.1,4.153,5195.8,999,0,0,1
24779,101,-0.1,4.153,5195.8,999,0,0,0
24780,105,-0.1,4.153,5195.8,999,0,0,0
24781,95,-0.1,4.153,5195.8,999,0,0,0
24782,64,-0.1,4.153,5195.8,999,0,1,0
24783,91,-0.1,4.153,5195.8,999,0,0,0
24784,40,-0.1,4.153,5195.8,999,0,0,0
24785,138,-0.1,4.153,5195.8,999,0,0,0
24786,54,-0.1,4.153,5195.8,999,0,0,0
24787,67,-0.1,4.153,5195.8,999,0,1,0
24788,1122,-0.1,4.153,5195.8,999,0,1,1
24789,164,-0.1,4.153,5195.8,999,0,1,0
24790,95,-0.1,4.153,5195.8,999,0,0,0
24791,72,-0.1,4.153,5195.8,999,0,0,0
24792,854,-0.1,4.153,5195.8,999,0,0,1
24793,114,-0.1,4.153,5195.8,999,0,0,0
24794,116,-0.1,4.153,5195.8,999,0,0,0
24795,105,-0.1,4.153,5195.8,999,0,1,0
24796,348,-0.1,4.153,5195.8,999,0,0,0
24797,365,-0.1,4.153,5195.8,999,0,0,0
24798,155,-0.1,4.153,5195.8,999,0,0,0
24799,290,-0.1,4.153,5195.8,5,1,1,0
24800,94,-0.1,4.153,5195.8,999,0,0,0
24801,53,-0.1,4.153,5195.8,999,0,1,0
24802,39,-0.1,4.153,5195.8,999,0,0,0
24803,76,-0.1,4.153,5195.8,999,0,0,0
24804,36,-0.1,4.153,5195.8,999,0,0,0
24805,132,-0.1,4.153,5195.8,999,0,0,0
24806,333,-0.1,4.153,5195.8,999,0,0,0
24807,155,-0.1,4.153,5195.8,999,0,0,0
24808,106,-0.1,4.153,5195.8,999,0,0,0
24809,184,-0.1,4.153,5195.8,999,0,0,0
24810,271,-0.1,4.153,5195.8,999,0,1,0
24811,224,-0.1,4.153,5195.8,999,0,0,0
24812,144,-0.1,4.153,5195.8,999,0,0,0
24813,55,-0.1,4.153,5195.8,999,0,0,0
24814,82,-0.1,4.153,5195.8,999,0,0,0
24815,52,-0.1,4.153,5195.8,999,0,0,0
24816,341,-0.1,4.153,5195.8,999,0,0,0
24817,47,-0.1,4.153,5195.8,999,0,0,0
24818,55,-0.1,4.153,5195.8,999,0,0,0
24819,51,-0.1,4.153,5195.8,999,0,1,0
24820,71,-0.1,4.153,5195.8,999,0,0,0
24821,76,-0.1,4.153,5195.8,999,0,0,0
24822,62,-0.1,4.153,5195.8,999,0,0,0
24823,52,-0.1,4.153,5195.8,999,0,0,0
24824,46,-0.1,4.153,5195.8,999,0,0,0
24825,368,-0.1,4.153,5195.8,999,0,0,0
24826,132,-0.1,4.153,5195.8,999,0,0,0
24827,111,-0.1,4.153,5195.8,999,0,1,0
24828,79,-0.1,4.153,5195.8,999,0,0,0
24829,42,-0.1,4.153,5195.8,999,0,0,0
24830,295,-0.1,4.153,5195.8,999,0,0,0
24831,134,-0.1,4.153,5195.8,999,0,0,0
24832,76,-0.1,4.153,5195.8,999,0,0,0
24833,194,-0.1,4.153,5195.8,999,0,0,0
24834,214,-0.1,4.153,5195.8,999,0,0,0
24835,51,-0.1,4.153,5195.8,999,0,0,0
24836,278,-0.1,4.153,5195.8,999,0,0,0
24837,188,-0.1,4.153,5195.8,999,0,0,0
24838,154,-0.1,4.153,5195.8,999,0,0,0
24839,79,-0.1,4.153,5195.8,999,0,0,0
24840,89,-0.1,4.153,5195.8,999,0,0,0
24841,58,-0.1,4.153,5195.8,999,0,0,0
24842,84,-0.1,4.153,5195.8,999,0,0,0
24843,145,-0.1,4.153,5195.8,999,0,0,0
24844,346,-0.1,4.153,5195.8,999,0,0,0
24845,75,-0.1,4.153,5195.8,999,0,1,0
24846,181,-0.1,4.153,5195.8,999,0,1,0
24847,213,-0.1,4.153,5195.8,999,0,0,0
24848,340,-0.1,4.153,5195.8,999,0,0,0
24849,353,-0.1,4.153,5195.8,999,0,0,0
24850,104,-0.1,4.153,5195.8,1,1,1,0
24851,1268,-0.1,4.153,5195.8,999,0,0,0
24852,47,-0.1,4.153,5195.8,999,0,0,0
24853,59,-0.1,4.153,5195.8,999,0,1,0
24854,108,-0.1,4.153,5195.8,999,0,0,0
24855,132,-0.1,4.153,5195.8,999,0,0,0
24856,86,-0.1,4.153,5195.8,999,0,0,0
24857,61,-0.1,4.153,5195.8,999,0,0,0
24858,273,-0.1,4.153,5195.8,999,0,1,0
24859,121,-0.1,4.153,5195.8,999,0,0,0
24860,88,-0.1,4.153,5195.8,999,0,0,0
24861,50,-0.1,4.153,5195.8,999,0,1,0
24862,636,-0.1,4.153,5195.8,999,0,0,0
24863,466,-0.1,4.153,5195.8,999,0,0,0
24864,110,-0.1,4.153,5195.8,999,0,0,0
24865,132,-0.1,4.153,5195.8,999,0,0,0
24866,111,-0.1,4.153,5195.8,999,0,1,0
24867,135,-0.1,4.153,5195.8,999,0,0,0
24868,281,-0.1,4.153,5195.8,999,0,0,0
24869,276,-0.1,4.153,5195.8,999,0,1,0
24870,74,-0.1,4.153,5195.8,999,0,0,0
24871,274,-0.1,4.153,5195.8,999,0,0,0
24872,71,-0.1,4.153,5195.8,999,0,0,0
24873,79,-0.1,4.153,5195.8,999,0,1,0
24874,196,-0.1,4.153,5195.8,999,0,0,0
24875,175,-0.1,4.153,5195.8,999,0,1,0
24876,319,-0.1,4.153,5195.8,999,0,1,0
24877,71,-0.1,4.153,5195.8,999,0,0,0
24878,714,-0.1,4.153,5195.8,999,0,1,0
24879,67,-0.1,4.153,5195.8,999,0,0,0
24880,149,-0.1,4.153,5195.8,999,0,0,0
24881,635,-0.1,4.153,5195.8,999,0,0,0
24882,95,-0.1,4.153,5195.8,999,0,0,0
24883,63,-0.1,4.153,5195.8,999,0,0,0
24884,280,-0.1,4.153,5195.8,999,0,0,0
24885,107,-0.1,4.153,5195.8,999,0,0,0
24886,51,-0.1,4.153,5195.8,999,0,0,0
24887,850,-0.1,4.153,5195.8,999,0,0,0
24888,486,-0.1,4.153,5195.8,999,0,0,1
24889,253,-0.1,4.153,5195.8,999,0,1,0
24890,118,-0.1,4.153,5195.8,999,0,0,0
24891,132,-0.1,4.153,5195.8,999,0,0,0
24892,141,-0.1,4.153,5195.8,999,0,0,0
24893,169,-0.1,4.153,5195.8,999,0,0,0
24894,835,-0.1,4.153,5195.8,999,0,0,0
24895,200,-0.1,4.153,5195.8,999,0,0,0
24896,95,-0.1,4.153,5195.8,999,0,0,0
24897,122,-0.1,4.153,5195.8,999,0,0,0
24898,148,-0.1,4.153,5195.8,999,0,1,0
24899,51,-0.1,4.153,5195.8,999,0,0,0
24900,132,-0.1,4.153,5195.8,999,0,0,0
24901,180,-0.1,4.153,5195.8,999,0,1,0
24902,835,-0.1,4.153,5195.8,999,0,0,1
24903,144,-0.1,4.153,5195.8,999,0,0,0
24904,90,-0.1,4.153,5195.8,999,0,0,0
24905,129,-0.1,4.153,5195.8,999,0,1,0
24906,54,-0.1,4.153,5195.8,999,0,1,0
24907,613,-0.1,4.153,5195.8,999,0,0,0
24908,150,-0.1,4.153,5195.8,999,0,1,0
24909,162,-0.1,4.153,5195.8,999,0,0,0
24910,296,-0.1,4.153,5195.8,6,1,1,0
24911,66,-0.1,4.153,5195.8,999,0,0,0
24912,155,-0.1,4.153,5195.8,999,0,0,0
24913,145,-0.1,4.153,5195.8,999,0,0,0
24914,117,-0.1,4.153,5195.8,999,0,0,0
24915,435,-0.1,4.153,5195.8,999,0,0,0
24916,266,-0.1,4.153,5195.8,999,0,1,0
24917,963,-0.1,4.153,5195.8,999,0,1,0
24918,385,-0.1,4.153,5195.8,999,0,0,0
24919,125,-0.1,4.153,5195.8,999,0,0,0
24920,257,-0.1,4.153,5195.8,999,0,0,0
24921,99,-0.1,4.153,5195.8,999,0,1,0
24922,95,-0.1,4.153,5195.8,999,0,0,0
24923,82,-0.1,4.153,5195.8,999,0,1,0
24924,154,-0.1,4.153,5195.8,999,0,0,0
24925,130,-0.1,4.153,5195.8,999,0,0,0
24926,127,-0.1,4.153,5195.8,999,0,0,0
24927,84,-0.1,4.153,5195.8,999,0,0,0
24928,596,-0.1,4.153,5195.8,999,0,0,1
24929,131,-0.1,4.153,5195.8,999,0,1,0
24930,924,-0.1,4.153,5195.8,999,0,0,1
24931,183,-0.1,4.153,5195.8,999,0,0,0
24932,198,-0.1,4.153,5195.8,999,0,0,0
24933,37,-0.1,4.153,5195.8,999,0,1,0
24934,188,-0.1,4.153,5195.8,999,0,1,0
24935,99,-0.1,4.153,5195.8,999,0,0,0
24936,197,-0.1,4.153,5195.8,999,0,0,0
24937,464,-0.1,4.153,5195.8,999,0,0,0
24938,453,-0.1,4.153,5195.8,999,0,0,1
24939,54,-0.1,4.153,5195.8,999,0,0,0
24940,242,-0.1,4.153,5195.8,999,0,1,0
24941,134,-0.1,4.153,5195.8,999,0,0,0
24942,62,-0.1,4.153,5195.8,999,0,0,0
24943,91,-0.1,4.153,5195.8,999,0,1,0
24944,419,-0.1,4.153,5195.8,999,0,0,1
24945,82,-0.1,4.153,5195.8,999,0,0,0
24946,128,-0.1,4.153,5195.8,999,0,0,0
24947,638,-0.1,4.153,5195.8,999,0,0,0
24948,113,-0.1,4.153,5195.8,999,0,0,0
24949,78,-0.1,4.153,5195.8,999,0,1,0
24950,84,-0.1,4.153,5195.8,999,0,0,0
24951,250,-0.1,4.153,5195.8,999,0,0,0
24952,288,-0.1,4.153,5195.8,999,0,0,0
24953,193,-0.1,4.153,5195.8,999,0,0,0
24954,34,-0.1,4.153,5195.8,999,0,1,0
24955,352,-0.1,4.153,5195.8,999,0,0,0
24956,119,-0.1,4.153,5195.8,999,0,1,0
24957,89,-0.1,4.153,5195.8,999,0,0,0
24958,93,-0.1,4.153,5195.8,999,0,0,0
24959,305,-0.1,4.153,5195.8,999,0,0,0
24960,109,-0.1,4.153,5195.8,999,0,0,0
24961,205,-0.1,4.153,5195.8,999,0,0,0
24962,122,-0.1,4.153,5195.8,999,0,1,0
24963,107,-0.1,4.153,5195.8,999,0,0,0
24964,17,-0.1,4.153,5195.8,999,0,0,0
24965,103,-0.1,4.153,5195.8,999,0,1,0
24966,272,-0.1,4.153,5195.8,999,0,0,0
24967,145,-0.1,4.153,5195.8,999,0,0,0
24968,233,-0.1,4.153,5195.8,999,0,1,0
24969,172,-0.1,4.153,5195.8,999,0,0,0
24970,336,-0.1,4.153,5195.8,999,0,0,0
24971,154,-0.1,4.153,5195.8,999,0,0,0
24972,109,-0.1,4.153,5195.8,999,0,0,0
24973,103,-0.1,4.153,5195.8,999,0,0,0
24974,50,-0.1,4.153,5195.8,999,0,0,0
24975,95,-0.1,4.153,5195.8,999,0,0,0
24976,48,-0.1,4.153,5195.8,999,0,1,0
24977,15,-0.1,4.153,5195.8,999,0,0,0
24978,122,-0.1,4.153,5195.8,999,0,0,0
24979,505,-0.1,4.153,5195.8,999,0,0,0
24980,106,-0.1,4.153,5195.8,999,0,0,0
24981,125,-0.1,4.153,5195.8,999,0,1,0
24982,191,-0.1,4.153,5195.8,999,0,0,0
24983,75,-0.1,4.153,5195.8,999,0,0,0
24984,609,-0.1,4.153,5195.8,999,0,1,1
24985,1855,-0.1,4.153,5195.8,999,0,0,1
24986,159,-0.1,4.153,5195.8,999,0,0,0
24987,204,-0.1,4.153,5195.8,999,0,0,0
24988,82,-0.1,4.153,5195.8,999,0,1,0
24989,389,-0.1,4.153,5195.8,999,0,1,0
24990,162,-0.1,4.153,5195.8,999,0,1,0
24991,152,-0.1,4.153,5195.8,999,0,0,0
24992,417,-0.1,4.153,5195.8,999,0,0,0
24993,208,-0.1,4.153,5195.8,999,0,0,0
24994,52,-0.1,4.153,5195.8,999,0,0,0
24995,59,-0.1,4.153,5195.8,999,0,0,0
24996,346,-0.1,4.153,5195.8,999,0,0,0
24997,100,-0.1,4.153,5195.8,999,0,1,0
24998,35,-0.1,4.153,5195.8,999,0,0,0
24999,2,-0.1,4.153,5195.8,999,0,0,0
25000,288,-0.1,4.153,5195.8,999,0,0,0
25001,220,-0.1,4.153,5195.8,999,0,1,0
25002,77,-0.1,4.153,5195.8,999,0,0,0
25003,97,-0.1,4.153,5195.8,999,0,1,0
25004,118,-0.1,4.153,5195.8,999,0,1,0
25005,530,-0.1,4.153,5195.8,999,0,0,0
25006,118,-0.1,4.153,5195.8,999,0,0,0
25007,69,-0.1,4.153,5195.8,999,0,0,0
25008,91,-0.1,4.153,5195.8,999,0,0,0
25009,52,-0.1,4.153,5195.8,999,0,1,0
25010,226,-0.1,4.153,5195.8,999,0,1,0
25011,172,-0.1,4.153,5195.8,999,0,0,0
25012,78,-0.1,4.153,5195.8,999,0,0,0
25013,90,-0.1,4.153,5195.8,999,0,0,0
25014,70,-0.1,4.153,5195.8,999,0,0,0
25015,103,-0.1,4.153,5195.8,999,0,0,0
25016,199,-0.1,4.153,5195.8,999,0,0,0
25017,110,-0.1,4.153,5195.8,999,0,1,0
25018,92,-0.1,4.153,5195.8,999,0,1,0
25019,206,-0.1,4.153,5195.8,999,0,0,0
25020,91,-0.1,4.153,5195.8,999,0,0,0
25021,48,-0.1,4.153,5195.8,999,0,0,0
